ocular_trait	systemic_trait	pair	region_id	chr	start	end	rho	var	SE_rho	Z_rho	P_rho	q_atlas	q_pair	bonferroni_p_atlas	h2_ocular	h2_systemic	local_corr	m	direction	input_status	numerical_status
CAT	STROKE	CAT-STROKE	16:1551082-2293296	16	1551082	2293296	8.744040196401845e-06	7.50711375207113e-10	2.7399112671893465e-05	0.3191358895856379	0.7496234694956614	0.9999817917056351	0.9992023176831735	1.0	3.836700674924325e-06	-9.294304167129764e-06	nan	332	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:2294890-3960458	16	2294890	3960458	-1.3945923230858522e-05	1.4325401531018476e-09	3.7848912178579816e-05	-0.3684629868636242	0.7125280389723925	0.9999817917056351	0.9992023176831735	1.0	-4.407912799014584e-06	1.5667995350359847e-05	nan	486	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:3961770-4689471	16	3961770	4689471	1.9192098122272828e-05	9.06485954645156e-10	3.0107905185269132e-05	0.6374438209557977	0.5238357923534012	0.9999817917056351	0.9992023176831735	1.0	1.7841462026556536e-06	-7.944717935214522e-06	nan	275	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:4690187-5114499	16	4690187	5114499	-2.049432593802098e-05	5.509561062395958e-10	2.3472454201459116e-05	-0.8731224166899	0.3825963566081496	0.9999817917056351	0.9992023176831735	1.0	3.741983213702922e-05	2.4727036079174627e-05	-0.6737467606570723	202	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:5115228-5854496	16	5115228	5854496	-2.3026488829027203e-05	1.3391802224987204e-09	3.659481141499052e-05	-0.6292282413455681	0.529199642365241	0.9999817917056351	0.9992023176831735	1.0	3.303652051140855e-05	2.19869897465438e-05	-0.8543733301068966	423	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:5855169-6264138	16	5855169	6264138	-3.847934137325753e-05	1.254863481562669e-09	3.542405230295751e-05	-1.0862489995263738	0.2773688440789331	0.9999817917056351	0.9992023176831735	1.0	4.831048975988621e-05	6.537032440595692e-07	-6.847256384745814	317	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:7046430-7524343	16	7046430	7524343	7.160770875938344e-06	1.3989923931963182e-09	3.7403106731878816e-05	0.19144855873256086	0.848174179196614	0.9999817917056351	0.9992023176831735	1.0	8.242499055478068e-05	-3.3630705349792444e-05	nan	441	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:6264139-7045506	16	6264139	7045506	1.052823949297968e-05	2.086616585722993e-09	4.567949852749035e-05	0.2304806276856058	0.8177183151828906	0.9999817917056351	0.9992023176831735	1.0	-2.2885643269948757e-05	-2.147207906705464e-05	nan	638	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:8237157-8572350	16	8237157	8572350	-4.577381741660312e-05	9.829116149422255e-10	3.1351421258728054e-05	-1.4600236792729118	0.1442835661968081	0.9999817917056351	0.9992023176831735	1.0	5.058110744029326e-05	1.5415631558739815e-05	-1.6392391023037978	253	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:7525825-8236887	16	7525825	8236887	3.7419581218166295e-06	1.7698093981637076e-09	4.206910265460517e-05	0.08894789490849787	0.9291233197375636	0.9999817917056351	0.9992023176831735	1.0	-2.0550876208115378e-07	2.4851480747479528e-05	nan	548	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:8572557-8960864	16	8572557	8960864	-2.1686309727313745e-05	7.336260601059464e-10	2.7085532302429398e-05	-0.8006602744657384	0.4233283463420271	0.9999817917056351	0.9992023176831735	1.0	-4.105358915131486e-06	3.653477785871048e-05	nan	188	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:8962907-9658861	16	8962907	9658861	1.0211832494715078e-05	1.0626888979613876e-09	3.2598909459694926e-05	0.3132568746614337	0.7540855114259682	0.9999817917056351	0.9992023176831735	1.0	9.943769473477656e-05	4.013324723380576e-05	0.1616501114742989	336	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:9659584-9997178	16	9659584	9997178	-4.349550248005789e-06	5.516995079122182e-10	2.3488284482103374e-05	-0.18517956265898766	0.8530881984941932	0.9999817917056351	0.9992023176831735	1.0	1.4502725168280724e-05	-6.24194138662296e-06	nan	211	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:10002419-10430046	16	10002419	10430046	-2.1713845005762208e-05	9.255127070621921e-10	3.0422240336013916e-05	-0.7137490456301901	0.4753823727423811	0.9999817917056351	0.9992023176831735	1.0	-2.110157470584577e-05	2.757029281460671e-05	nan	324	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:10431221-11493266	16	10431221	11493266	-1.7031660738913104e-05	1.61656296473632e-09	4.020650401037524e-05	-0.42360461716636955	0.6718541874879607	0.9999817917056351	0.9992023176831735	1.0	-2.184271065984441e-05	4.536781591686005e-05	nan	525	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:11612436-12151685	16	11612436	12151685	-6.486530099531191e-08	5.940343138845834e-10	2.4372819161610817e-05	-0.0026613786679827362	0.9978765295571012	0.9999817917056351	0.9992023176831735	1.0	2.7776667039655763e-05	-1.6700652913264496e-05	nan	188	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:12775897-13119544	16	12775897	13119544	-2.0985312375084143e-05	4.841168570862028e-10	2.2002655682580747e-05	-0.9537627038220653	0.340203772188009	0.9999817917056351	0.9992023176831735	1.0	2.3429774016488712e-05	3.23808071322965e-06	-2.409281541960777	140	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:12151797-12775407	16	12151797	12775407	3.640018781393907e-05	1.1073152790001127e-09	3.3276347140275365e-05	1.0938757087878441	0.2740094937580577	0.9999817917056351	0.9992023176831735	1.0	1.4817395636780236e-05	3.4261081303105215e-05	1.615537908677647	443	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:13120367-13978116	16	13120367	13978116	-2.736403384471816e-05	1.4766568533033743e-09	3.8427293078011285e-05	-0.7120989185776476	0.4764035238990829	0.9999817917056351	0.9992023176831735	1.0	3.906399259056002e-05	-3.561261441052599e-07	nan	503	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:13979558-15885158	16	13979558	15885158	3.654988399780397e-05	9.20129574201587e-10	3.033363766846283e-05	1.2049291416111305	0.2282306575219806	0.9999817917056351	0.9992023176831735	1.0	-6.015959450209737e-06	-1.3913690918350755e-06	nan	354	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:15885866-16220858	16	15885866	16220858	3.816730638499831e-06	5.82368294282555e-10	2.413230810101999e-05	0.15815854092872747	0.8743318720481452	0.9999817917056351	0.9992023176831735	1.0	1.9049563135590154e-05	4.050533280133677e-06	0.4345031192742389	236	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:16222763-17334499	16	16222763	17334499	-1.181972012097134e-05	8.998172074711821e-10	2.9996953303147006e-05	-0.39403068710085715	0.6935583831832242	0.9999817917056351	0.9992023176831735	1.0	-2.8031307397459812e-05	-3.358789934702209e-06	nan	270	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:17335780-18062164	16	17335780	18062164	-3.030924557300159e-05	9.297073311504724e-10	3.0491102491554357e-05	-0.9940357381763044	0.3202054688052477	0.9999817917056351	0.9992023176831735	1.0	-3.910238691178968e-05	7.149387641277733e-06	nan	300	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:18065944-20054371	16	18065944	20054371	-5.235816965855982e-07	1.3186413200546307e-09	3.63131012178061e-05	-0.014418534331318978	0.9884960726688472	0.9999817917056351	0.9992023176831735	1.0	9.75347127781189e-05	-1.4489152835916706e-05	nan	496	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:20055884-21235343	16	20055884	21235343	-8.757392492505815e-06	1.2076645070057424e-09	3.4751467695706646e-05	-0.2520006512872474	0.8010405603901394	0.9999817917056351	0.9992023176831735	1.0	8.88470703628802e-05	4.576849331729807e-05	-0.137331432636668	431	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:21237217-23369433	16	21237217	23369433	7.691970586220708e-06	1.3898985291035643e-09	3.7281342909068664e-05	0.20632225091735204	0.836539198713665	0.9999817917056351	0.9992023176831735	1.0	-2.872532328462904e-05	6.29268621570116e-05	nan	474	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:23371110-24308825	16	23371110	24308825	-1.2273582815448693e-05	9.529324557183818e-10	3.086960407453231e-05	-0.3975944358021263	0.690929162705386	0.9999817917056351	0.9992023176831735	1.0	-1.3484129992842925e-05	-2.361125303292874e-05	nan	374	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:24309108-25589623	16	24309108	25589623	7.872086121544061e-06	1.4330472619271262e-09	3.785561070603836e-05	0.20795031369784195	0.8352677631187985	0.9999817917056351	0.9992023176831735	1.0	-3.39252741367915e-05	4.756640470637291e-06	nan	524	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:26683251-26943239	16	26683251	26943239	-2.4822237949387798e-05	5.854962574734246e-10	2.4197029930828797e-05	-1.025838213216509	0.3049678505024968	0.9999817917056351	0.9992023176831735	1.0	-1.993231542709898e-05	1.615437194683948e-05	nan	137	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:25590147-26681997	16	25590147	26681997	5.671824306227328e-05	2.13407221569828e-09	4.619601947893649e-05	1.2277733818199312	0.219532050561909	0.9999817917056351	0.9992023176831735	1.0	-1.6279228284149303e-05	-2.249246348848213e-05	nan	617	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:26944850-27445360	16	26944850	27445360	1.3269108875943103e-05	1.1417129204982003e-09	3.378924267423288e-05	0.392702168671626	0.6945394687199986	0.9999817917056351	0.9992023176831735	1.0	1.1664572943633536e-05	-5.3076906620286935e-06	nan	272	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:27446054-29023966	16	27446054	29023966	-1.9648427587528595e-06	9.017326290008203e-10	3.002886326521236e-05	-0.06543180610599661	0.9478302007209172	0.9999817917056351	0.9992023176831735	1.0	5.067241878011693e-06	-1.1845723391133764e-05	nan	444	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:29694822-31380596	16	29694822	31380596	-1.286143085746248e-06	6.839398753015177e-10	2.6152244173330856e-05	-0.04917907148702029	0.9607765896158034	0.9999817917056351	0.9992023176831735	1.0	1.0777353396029403e-06	2.2604906419861625e-05	-0.2605744733303507	352	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:31384554-47981754	16	31384554	47981754	-7.406596971081791e-06	5.940375294962255e-10	2.43728851286881e-05	-0.30388675497279793	0.761214168904114	0.9999817917056351	0.9992023176831735	1.0	-1.7371949948771765e-05	1.2559463321235944e-05	nan	262	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:47982405-49006844	16	47982405	49006844	8.130086467249397e-06	5.110194575361823e-10	2.2605739482179793e-05	0.3596470035257365	0.7191111285830287	0.9999817917056351	0.9992023176831735	1.0	-6.29542328250416e-06	-1.3575345365901516e-05	nan	258	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:50698071-51700822	16	50698071	51700822	-8.208743605115858e-06	2.350853663210815e-09	4.8485602638420565e-05	-0.16930270345059406	0.8655585496335167	0.9999817917056351	0.9992023176831735	1.0	2.7261724437671952e-05	8.258007311829675e-05	-0.1730064909864309	455	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:49007408-50694011	16	49007408	50694011	2.3494910024439972e-05	2.6057521386173035e-09	5.104656833340811e-05	0.46026424089831347	0.6453265650437261	0.9999817917056351	0.9992023176831735	1.0	0.0001469747481696	4.220241580771165e-05	0.2983209598906394	654	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:53848448-54671719	16	53848448	54671719	1.1464499612852672e-05	1.6399175417454115e-09	4.049589536910391e-05	0.2831027566709746	0.7770980684864294	0.9999817917056351	0.9992023176831735	1.0	6.514200330904868e-05	1.0115094907899884e-05	0.4466214403546001	495	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:54673195-55505040	16	54673195	55505040	-5.609432377945385e-06	1.6983082661156755e-09	4.12105358630008e-05	-0.13611646294999005	0.8917292131039098	0.9999817917056351	0.9992023176831735	1.0	5.8937600785149895e-05	6.385094754660091e-05	-0.0914405895167721	495	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:51703888-53845487	16	51703888	53845487	1.7218162149281453e-05	2.0456352889683568e-09	4.52286998372533e-05	0.38069107029911686	0.7034324956986426	0.9999817917056351	0.9992023176831735	1.0	9.311769995167236e-06	5.278257559079186e-05	0.7766500671748433	826	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:56908045-57663112	16	56908045	57663112	-3.5755516151133586e-05	1.321819576834186e-09	3.635683672755629e-05	-0.9834605914444988	0.3253808017619841	0.9999817917056351	0.9992023176831735	1.0	-4.224098654057212e-05	4.357954176831273e-05	nan	345	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:55506137-56906006	16	55506137	56906006	4.820835249480217e-06	1.496798907035426e-09	3.8688485458020015e-05	0.12460646087351221	0.9008351132300334	0.9999817917056351	0.9992023176831735	1.0	-1.6553937929543723e-05	-5.450386873918639e-06	nan	596	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:57663619-58508278	16	57663619	58508278	4.277578433694814e-06	1.3844788322556367e-09	3.7208585464320416e-05	0.11496213522539347	0.9084751347128336	0.9999817917056351	0.9992023176831735	1.0	-4.064674568608472e-05	-3.33875185727239e-07	nan	389	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:58510034-59888170	16	58510034	59888170	-2.1398488932595813e-05	1.2486855743805075e-09	3.533674538466308e-05	-0.6055591339739858	0.5448075460271442	0.9999817917056351	0.9992023176831735	1.0	9.437272845932904e-05	2.5464288094418285e-05	-0.4365098832442349	534	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:59889269-60744157	16	59889269	60744157	2.745085266914596e-05	8.858095035734854e-10	2.976255203394839e-05	0.9223285905669106	0.3563572052027584	0.9999817917056351	0.9992023176831735	1.0	-4.603800174252857e-06	-2.456407618922709e-05	nan	301	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:60745208-61991704	16	60745208	61991704	3.3940951035122545e-05	8.342526848998621e-10	2.8883432706308682e-05	1.1751010131046233	0.2399543054028486	0.9999817917056351	0.9992023176831735	1.0	3.454231997460088e-05	-1.1252951012260546e-05	nan	349	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:61993462-63395786	16	61993462	63395786	-1.3052841655506486e-05	1.388210141550697e-09	3.725869216103401e-05	-0.3503301081823115	0.7260909721466731	0.9999817917056351	0.9992023176831735	1.0	-2.1669984587184192e-05	-2.5228880430572323e-05	nan	488	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:63396006-64714759	16	63396006	64714759	-1.1016931879246213e-05	1.1400120338363034e-09	3.376406423753372e-05	-0.32629163958879315	0.7442037130465595	0.9999817917056351	0.9992023176831735	1.0	-4.103248824182669e-05	5.142704099005581e-05	nan	475	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:64716851-65538017	16	64716851	65538017	-3.190066249598505e-05	8.472981048684958e-10	2.9108385473407757e-05	-1.095926894507021	0.2731107683407626	0.9999817917056351	0.9992023176831735	1.0	0.0001178623650492	1.3994739332165053e-05	-0.7854702123248127	374	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:68429894-70885818	16	68429894	70885818	9.970912246821752e-05	1.741070664042022e-09	4.172613885853832e-05	2.38960817357809	0.0168663561397272	0.9999817917056351	0.9992023176831735	1.0	0.0002799395919927	8.421441115124009e-05	0.6493958714920298	616	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:72915753-73542956	16	72915753	73542956	6.305373972220939e-06	3.2474550230196113e-09	5.698644595883841e-05	0.11064690675349961	0.9118963496158594	0.9999817917056351	0.9992023176831735	1.0	0.0001410981703764	0.0002708553548	0.0322538413619268	351	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:70887506-72915425	16	70887506	72915425	-3.469882058636649e-05	1.0655978208922867e-09	3.264349584361771e-05	-1.0629627645456552	0.2877988376824797	0.9999817917056351	0.9992023176831735	1.0	2.3561770352279285e-05	-2.089841282308413e-07	nan	538	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:73543220-74724933	16	73543220	74724933	7.275376896478537e-06	1.319014389952883e-09	3.6318237704394234e-05	0.200322960483247	0.8412280066085982	0.9999817917056351	0.9992023176831735	1.0	5.105861205183533e-05	-1.686511105602918e-05	nan	468	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:74730819-75517115	16	74730819	75517115	4.3165344967868965e-05	8.167653705362792e-10	2.8579107238265494e-05	1.5103811538966998	0.1309461946851925	0.9999817917056351	0.9992023176831735	1.0	-4.5180173014038845e-06	4.308136626027085e-05	nan	293	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:65538484-68429077	16	65538484	68429077	-3.195999065332824e-05	2.038966126724689e-09	4.51549125425428e-05	-0.7077854623949734	0.4790784955626422	0.9999817917056351	0.9992023176831735	1.0	-2.855896025822497e-05	1.2827373881185109e-05	nan	899	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:75518129-76056374	16	75518129	76056374	5.2376519458561245e-06	4.308061919236519e-10	2.0755871263901497e-05	0.2523455594449278	0.8007739759139645	0.9999817917056351	0.9992023176831735	1.0	-3.5512643822882093e-06	-8.764634324554911e-06	nan	168	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:76058697-76987262	16	76058697	76987262	-1.7578484619241918e-06	1.0692083195267731e-09	3.269875103924878e-05	-0.053758886992785165	0.9571272655516452	0.9999817917056351	0.9992023176831735	1.0	-9.703861574972692e-06	4.496779300708331e-05	nan	434	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:76988130-77455781	16	76988130	77455781	2.731186915211925e-05	9.737704667984302e-10	3.120529549288758e-05	0.875231870768353	0.3814477553007014	0.9999817917056351	0.9992023176831735	1.0	2.2563314207866916e-05	-3.109120059481356e-08	nan	322	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:77456244-77688760	16	77456244	77688760	-5.819806271115553e-06	5.5601226380795e-10	2.3579912294322682e-05	-0.24681204062479842	0.8050536916480983	0.9999817917056351	0.9992023176831735	1.0	-2.3643205202466432e-05	1.9558078551406327e-05	nan	198	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:78452348-78709939	16	78452348	78709939	5.145799764161455e-08	5.963545082243281e-10	2.4420370763449276e-05	0.0021071751178582975	0.9983187187507536	0.9999817917056351	0.999202577731498	1.0	7.20381336635566e-06	-1.0412885518182513e-05	nan	216	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:77689074-78446696	16	77689074	78446696	-8.30760814022395e-05	1.943119052729729e-09	4.408082409313293e-05	-1.8846308595936931	0.059479692933478	0.9999817917056351	0.9992023176831735	1.0	0.0001697230624147	7.237429163724111e-05	-0.7495720952512622	581	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:79369779-80184442	16	79369779	80184442	2.032143496087055e-05	2.8856643049910104e-09	5.371837958269972e-05	0.3782957549861607	0.7052108985633074	0.9999817917056351	0.9992023176831735	1.0	0.0002456766109805	3.337350675784292e-05	0.2244251601773007	560	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:78710328-79368760	16	78710328	79368760	-2.9588607086209837e-05	2.513430553097008e-09	5.013412563411282e-05	-0.5901889523745245	0.55506397790858	0.9999817917056351	0.9992023176831735	1.0	6.162169320755327e-05	4.511799742085821e-05	-0.5611549516761503	697	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:80184495-81209234	16	80184495	81209234	0.0001311702618491	4.753775242084758e-09	6.89476268053133e-05	1.9024623170784993	0.0571107407723897	0.9999817917056351	0.9992023176831735	1.0	0.000358465917109	0.000135871838987	0.594356099707586	656	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:82482458-83078581	16	82482458	83078581	8.137746799515833e-06	2.0188824675666208e-09	4.493197600336113e-05	0.18111259560245224	0.8562791982311078	0.9999817917056351	0.9992023176831735	1.0	2.1752332584520675e-05	0.0001559215888326	0.139732725391269	568	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:81209631-82481987	16	81209631	82481987	3.603802978962442e-05	2.6630223441529147e-09	5.160447988453052e-05	0.6983507995868309	0.4849578373408683	0.9999817917056351	0.9992023176831735	1.0	-1.5209707672007707e-05	-1.9293367571587137e-05	nan	778	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:84646612-85146709	16	84646612	85146709	-1.1702631943452277e-05	1.2263129621736675e-09	3.501875157931344e-05	-0.3341818715880594	0.7382423227951832	0.9999817917056351	0.9992023176831735	1.0	-3.9519939804892754e-05	6.956471756886612e-05	nan	316	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:85146935-85663943	16	85146935	85663943	4.217181041388487e-05	1.771198679405145e-09	4.2085611310816727e-05	1.0020481846498923	0.3163203214966326	0.9999817917056351	0.9992023176831735	1.0	5.110619500974176e-05	3.170063657298298e-05	1.047735067519122	210	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:83972415-84645588	16	83972415	84645588	1.602041155713105e-05	2.7374513428192036e-09	5.232065885306877e-05	0.3061966708431731	0.7594549070385148	0.9999817917056351	0.9992023176831735	1.0	-1.098417799414378e-05	1.6716375552010756e-06	nan	623	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:83078959-83971446	16	83078959	83971446	-4.26053961887155e-05	2.7478233775104427e-09	5.24196850191838e-05	-0.8127747462260292	0.4163472170569011	0.9999817917056351	0.9992023176831735	1.0	4.9493114894089206e-05	-5.3030153820842896e-05	nan	820	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:85664453-86221644	16	85664453	86221644	-8.902427099433132e-06	1.680688123375656e-09	4.099619645010566e-05	-0.21715251341103833	0.8280894904305927	0.9999817917056351	0.9992023176831735	1.0	0.0001336837531995	-2.9376697175030097e-05	nan	408	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:86745955-87173290	16	86745955	87173290	3.848654397649433e-05	1.200323419687456e-09	3.464568399797377e-05	1.1108611386845528	0.2666281251092061	0.9999817917056351	0.9992023176831735	1.0	4.895756841227204e-05	9.679491470927238e-05	0.5590784127267248	251	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:86222417-86745679	16	86222417	86745679	-6.388072500186812e-06	2.165649262765485e-09	4.653653685831688e-05	-0.13727004481737995	0.8908173470411868	0.9999817917056351	0.9992023176831735	1.0	-5.099276156609605e-06	3.673907259620837e-05	nan	504	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:88439429-88964934	16	88439429	88964934	4.02859963465012e-06	1.0032448511702348e-09	3.167404065114261e-05	0.12718931818712534	0.8987905595699961	0.9999817917056351	0.9992023176831735	1.0	5.420319480631684e-06	2.426898859359111e-05	0.3512495913516512	238	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:87175053-88389287	16	87175053	88389287	3.3628031906744523e-05	1.764569757278521e-09	4.200678227713378e-05	0.800538153217458	0.4233990674076276	0.9999817917056351	0.9992023176831735	1.0	4.452217889972104e-05	0.0002471963413041	0.3205473761641315	529	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:88966667-89604610	16	88966667	89604610	1.3693652684734685e-05	4.660802989890487e-10	2.1588892954226455e-05	0.6342915643598983	0.5258905607011889	0.9999817917056351	0.9992023176831735	1.0	-1.1823085335499048e-05	2.4886159577095748e-05	nan	215	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	16:89605495-90292767	16	89605495	90292767	3.3137399359301906e-05	7.233129600008389e-10	2.6894478243699745e-05	1.2321265004300508	0.2179018335640291	0.9999817917056351	0.9992023176831735	1.0	5.739777378195842e-06	5.435347085036473e-05	1.8761054998378592	236	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:396660-820493	17	396660	820493	1.840487673947795e-05	7.54240706103044e-10	2.74634430853643e-05	0.6701591159662788	0.5027563632620351	0.9999817917056351	0.9992023176831735	1.0	1.586700720629494e-05	4.732762908771448e-06	2.123870483754901	176	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:820511-1480393	17	820511	1480393	4.462479045276818e-06	2.653155516869935e-09	5.150879067566948e-05	0.08663529053468343	0.9309614135596244	0.9999817917056351	0.9992023176831735	1.0	0.0001431630048525	0.0001285046094101	0.0329004194020511	255	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:1481897-2613925	17	1481897	2613925	-1.1041877920148929e-06	1.8579001692330221e-09	4.310336610095576e-05	-0.025617205612867643	0.9795626624789208	0.9999817917056351	0.9992023176831735	1.0	-1.946178235355587e-05	1.1858975604361778e-05	nan	460	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:2616352-3425788	17	2616352	3425788	4.087611618781486e-05	2.035255427619686e-09	4.5113805288621864e-05	0.9060666890390692	0.3649005553319241	0.9999817917056351	0.9992023176831735	1.0	9.433213492904652e-06	0.0002254562265929	0.8863569944215798	383	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:3426133-4321755	17	3426133	4321755	-5.6025643961977e-05	1.4884933737422247e-09	3.8580997573186525e-05	-1.4521564367458024	0.1464581124661506	0.9999817917056351	0.9992023176831735	1.0	2.2499305778580485e-05	0.0002325587158164	-0.7745259760550385	383	NEGATIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:4322053-4650487	17	4322053	4650487	3.5425005272598615e-05	1.0405270878486083e-09	3.225720210818986e-05	1.0982045235598556	0.2721151914108648	0.9999817917056351	0.9992023176831735	1.0	2.159762870611868e-05	7.833074669829847e-06	2.723583879022975	175	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:4652156-5573766	17	4652156	5573766	3.6555641575960325e-05	2.2098525693108997e-09	4.700906901131844e-05	0.7776295583977375	0.4367874303155156	0.9999817917056351	0.9992023176831735	1.0	1.7233436916755108e-05	8.089062329783517e-05	0.979082684970058	364	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:6572170-6975193	17	6572170	6975193	4.87524892647426e-05	9.059982136767095e-10	3.0099804213262076e-05	1.619694564101586	0.1052979044847039	0.9999817917056351	0.9992023176831735	1.0	0.0001595091572085	-1.2245821841055952e-05	nan	181	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:5574433-6570522	17	5574433	6570522	3.125954010654499e-05	2.827266066563918e-09	5.317204215152845e-05	0.5878942925957645	0.5566032475968512	0.9999817917056351	0.9992023176831735	1.0	1.284138340357015e-05	7.82027186803006e-05	0.986428819783677	606	POSITIVE	PASS	PASS
CAT	STROKE	CAT-STROKE	17:6976284-7723513	17	6976284	7723513	-1.8771471751278145e-05	1.34095144796872e-09	3.66190039183034e-05	-0.5126155750483299	0.6082202561229255	0.9999817917056351	0.9992023176831735	1.0	0.000148786434683	8.166557285389541e-05	-0.1702931383736155	317	NEGATIVE	PASS	PASS
